algorithm,correct,minrun,insertion_ratio,extended_run_count,weighted_merge_workload,merge_comparisons,adjusted_run_count,adjusted_normalized_run_count,adjusted_avg_run_length,adjusted_run_cv,adjusted_max_run_ratio,adjusted_max_to_avg_ratio,adjusted_run_entropy,adjusted_run_entropy_bound_nH,n,data_type,trial,natural_run_count,natural_normalized_run_count,natural_avg_run_length,natural_run_cv,natural_max_run_ratio,natural_max_to_avg_ratio,natural_run_entropy,natural_run_entropy_bound_nH
powersort_style_with_minrun,True,40,1.0,125,34880,33225,125,0.025,40.0,0.0,0.008,1.0,6.965784284662096,34828.92142331048,5000,duplicate_heavy,3,2042,0.4084,2.4485798237022527,0.3111254409398242,0.0016,3.2672,10.93550016974731,54677.500848736556
timsort_style_without_minrun,True,0,0.0,0,56966,52128,2042,0.4084,2.4485798237022527,0.3111254409398242,0.0016,3.2672,10.93550016974731,54677.500848736556,5000,duplicate_heavy,3,2042,0.4084,2.4485798237022527,0.3111254409398242,0.0016,3.2672,10.93550016974731,54677.500848736556
powersort_style_without_minrun,True,0,0.0,0,55006,50297,2042,0.4084,2.4485798237022527,0.3111254409398242,0.0016,3.2672,10.93550016974731,54677.500848736556,5000,duplicate_heavy,3,2042,0.4084,2.4485798237022527,0.3111254409398242,0.0016,3.2672,10.93550016974731,54677.500848736556
timsort_style_with_minrun,True,40,1.0,125,34920,33139,125,0.025,40.0,0.0,0.008,1.0,6.965784284662096,34828.92142331048,5000,duplicate_heavy,4,2040,0.408,2.450980392156863,0.3083374774496282,0.0014,2.856,10.934600160924559,54673.000804622796
powersort_style_with_minrun,True,40,1.0,125,34880,33054,125,0.025,40.0,0.0,0.008,1.0,6.965784284662096,34828.92142331048,5000,duplicate_heavy,4,2040,0.408,2.450980392156863,0.3083374774496282,0.0014,2.856,10.934600160924559,54673.000804622796
timsort_style_without_minrun,True,0,0.0,0,57177,52115,2040,0.408,2.450980392156863,0.3083374774496282,0.0014,2.856,10.934600160924559,54673.000804622796,5000,duplicate_heavy,4,2040,0.408,2.450980392156863,0.3083374774496282,0.0014,2.856,10.934600160924559,54673.000804622796
powersort_style_without_minrun,True,0,0.0,0,55009,49985,2040,0.408,2.450980392156863,0.3083374774496282,0.0014,2.856,10.934600160924559,54673.000804622796,5000,duplicate_heavy,4,2040,0.408,2.450980392156863,0.3083374774496282,0.0014,2.856,10.934600160924559,54673.000804622796
timsort_style_with_minrun,True,40,0.6152,77,34920,18508,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,0,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_with_minrun,True,40,0.6152,77,34356,19080,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,0,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_without_minrun,True,0,0.0,0,38200,19568,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,0,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_without_minrun,True,0,0.0,0,36584,18168,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,0,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_with_minrun,True,40,0.6152,77,34920,18508,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,1,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_with_minrun,True,40,0.6152,77,34356,19080,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,1,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_without_minrun,True,0,0.0,0,38200,19568,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,1,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_without_minrun,True,0,0.0,0,36584,18168,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,1,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_with_minrun,True,40,0.6152,77,34920,18508,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,2,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_with_minrun,True,40,0.6152,77,34356,19080,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,2,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_without_minrun,True,0,0.0,0,38200,19568,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,2,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_without_minrun,True,0,0.0,0,36584,18168,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,2,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_with_minrun,True,40,0.6152,77,34920,18508,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,3,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_with_minrun,True,40,0.6152,77,34356,19080,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,3,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_without_minrun,True,0,0.0,0,38200,19568,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,3,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_without_minrun,True,0,0.0,0,36584,18168,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,3,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_with_minrun,True,40,0.6152,77,34920,18508,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,4,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_with_minrun,True,40,0.6152,77,34356,19080,114,0.0228,43.85964912280702,0.12893657355459698,0.0104,1.1856,6.821227434306861,34106.137171534305,5000,alternating_small_large_raw_runs,4,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_without_minrun,True,0,0.0,0,38200,19568,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,4,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
powersort_style_without_minrun,True,0,0.0,0,36584,18168,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262,5000,alternating_small_large_raw_runs,4,152,0.0304,32.89473684210526,0.9400173615417963,0.0128,1.9456000000000002,6.443696739542524,32218.48369771262
timsort_style_with_minrun,True,40,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,0,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_with_minrun,True,40,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,0,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_without_minrun,True,0,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,0,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_without_minrun,True,0,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,0,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_with_minrun,True,40,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,1,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_with_minrun,True,40,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,1,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_without_minrun,True,0,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,1,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_without_minrun,True,0,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,1,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_with_minrun,True,40,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,2,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_with_minrun,True,40,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,2,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_without_minrun,True,0,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,2,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_without_minrun,True,0,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,2,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_with_minrun,True,40,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,3,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_with_minrun,True,40,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,3,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_without_minrun,True,0,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,3,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_without_minrun,True,0,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,3,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_with_minrun,True,40,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,4,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_with_minrun,True,40,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,4,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_without_minrun,True,0,0.0,0,29400,14800,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,4,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
powersort_style_without_minrun,True,0,0.0,0,28600,14360,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454,5000,alternating_minrun_large_runs,4,50,0.01,100.0,0.6,0.032,1.6,5.365784284662091,26828.921423310454
timsort_style_with_minrun,True,40,0.2,25,9880,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,0,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_with_minrun,True,40,0.2,25,9800,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,0,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_without_minrun,True,0,0.0,0,13984,8432,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,0,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_without_minrun,True,0,0.0,0,14228,8342,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,0,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_with_minrun,True,40,0.2,25,9880,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,1,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_with_minrun,True,40,0.2,25,9800,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,1,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_without_minrun,True,0,0.0,0,13984,8432,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,1,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_without_minrun,True,0,0.0,0,14228,8342,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,1,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_with_minrun,True,40,0.2,25,9880,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,2,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_with_minrun,True,40,0.2,25,9800,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,2,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_without_minrun,True,0,0.0,0,13984,8432,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,2,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_without_minrun,True,0,0.0,0,14228,8342,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,2,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_with_minrun,True,40,0.2,25,9880,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,3,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_with_minrun,True,40,0.2,25,9800,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,3,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_without_minrun,True,0,0.0,0,13984,8432,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,3,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_without_minrun,True,0,0.0,0,14228,8342,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,3,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_with_minrun,True,40,0.2,25,9880,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,4,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_with_minrun,True,40,0.2,25,9800,6160,26,0.0052,192.30769230769232,3.96,0.8,20.799999999999997,1.6506993328423065,8253.496664211532,5000,one_huge_tail_raw_runs,4,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_without_minrun,True,0,0.0,0,13984,8432,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,4,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
powersort_style_without_minrun,True,0,0.0,0,14228,8342,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973,5000,one_huge_tail_raw_runs,4,501,0.1002,9.980039920159681,17.879599548088315,0.8,400.79999999999995,2.5150849518197944,12575.424759098973
timsort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,0,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,0,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,0,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,0,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,1,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,1,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,1,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,1,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,2,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,2,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,2,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,2,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,3,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,3,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,3,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,3,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,4,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_with_minrun,True,40,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,4,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,4,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
powersort_style_without_minrun,True,0,0.0,0,5520,5000,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468,5000,one_huge_tail_minrun_aware,4,6,0.0012,833.3333333333334,2.1287367145797997,0.96,5.76,0.33516931287790935,1675.8465643895468
timsort_style_with_minrun,True,40,0.504,63,34920,17222,125,0.025,40.0,0.0,0.008,1.0,6.965784284662096,34828.92142331048,5000,near_minrun_boundary,0,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
powersort_style_with_minrun,True,40,0.504,63,34880,17422,125,0.025,40.0,0.0,0.008,1.0,6.965784284662096,34828.92142331048,5000,near_minrun_boundary,0,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
timsort_style_without_minrun,True,0,0.0,0,34960,17223,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354,5000,near_minrun_boundary,0,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
powersort_style_without_minrun,True,0,0.0,0,34921,17522,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354,5000,near_minrun_boundary,0,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
timsort_style_with_minrun,True,40,0.504,63,34920,17222,125,0.025,40.0,0.0,0.008,1.0,6.965784284662096,34828.92142331048,5000,near_minrun_boundary,1,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
powersort_style_with_minrun,True,40,0.504,63,34880,17422,125,0.025,40.0,0.0,0.008,1.0,6.965784284662096,34828.92142331048,5000,near_minrun_boundary,1,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
timsort_style_without_minrun,True,0,0.0,0,34960,17223,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354,5000,near_minrun_boundary,1,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
powersort_style_without_minrun,True,0,0.0,0,34921,17522,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354,5000,near_minrun_boundary,1,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
timsort_style_with_minrun,True,40,0.504,63,34920,17222,125,0.025,40.0,0.0,0.008,1.0,6.965784284662096,34828.92142331048,5000,near_minrun_boundary,2,126,0.0252,39.682539682539684,0.09072948803999722,0.0082,1.0332,6.966686290052708,34833.43145026354
